FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
MZUM110056.00000035,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,back,0,0,0,0,5,
MZUM110056.00000036,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,lore,0,0,0,0,1,
MZUM110056.00000037,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,lore,0,0,0,0,2,
MZUM110056.00000038,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,lore,0,0,0,0,3,
MZUM110056.00000039,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,lore,0,0,0,0,4,
MZUM110056.00000040,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,lore,0,0,0,0,5,
MZUM110056.00000041,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,cheek,0,0,0,0,1,
MZUM110056.00000042,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,cheek,0,0,0,0,2,
MZUM110056.00000043,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,cheek,0,0,0,0,3,
MZUM110056.00000044,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,cheek,0,0,0,0,4,
MZUM110056.00000045,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,cheek,0,0,0,0,5,
MZUM110056.00000046,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,flank,0,0,0,0,1,
MZUM110056.00000047,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,flank,0,0,0,0,2,
MZUM110056.00000048,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,flank,0,0,0,0,3,
MZUM110056.00000049,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,flank,0,0,0,0,4,
MZUM110056.00000050,UMMZ,birds,110056,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,Mexico,Chiapas: Santa Rosa,,,,,,,flank,0,0,0,0,5,
MZUM110057.00000001,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,throat,0,0,0,0,1,
MZUM110057.00000002,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,throat,0,0,0,0,2,
MZUM110057.00000003,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,throat,0,0,0,0,3,
MZUM110057.00000004,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,throat,0,0,0,0,4,
MZUM110057.00000005,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,throat,0,0,0,0,5,
MZUM110057.00000006,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,breast,0,0,0,0,1,
MZUM110057.00000007,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,breast,0,0,0,0,2,
MZUM110057.00000008,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,breast,0,0,0,0,3,
MZUM110057.00000009,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,breast,0,0,0,0,4,
MZUM110057.00000010,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,breast,0,0,0,0,5,
MZUM110057.00000011,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,belly,0,0,0,0,1,
MZUM110057.00000012,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,belly,0,0,0,0,2,
MZUM110057.00000013,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,belly,0,0,0,0,3,
MZUM110057.00000014,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,belly,0,0,0,0,4,
MZUM110057.00000015,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,belly,0,0,0,0,5,
MZUM110057.00000016,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,upper tail coverts,0,0,0,0,1,
MZUM110057.00000017,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,upper tail coverts,0,0,0,0,2,
MZUM110057.00000018,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,upper tail coverts,0,0,0,0,3,
MZUM110057.00000019,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,upper tail coverts,0,0,0,0,4,
MZUM110057.00000020,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,upper tail coverts,0,0,0,0,5,
MZUM110057.00000021,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,forehead,0,0,0,0,1,
MZUM110057.00000022,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,forehead,0,0,0,0,2,
MZUM110057.00000023,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,forehead,0,0,0,0,3,
MZUM110057.00000024,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,forehead,0,0,0,0,4,
MZUM110057.00000025,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,forehead,0,0,0,0,5,
MZUM110057.00000026,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,crown,0,0,0,0,1,
MZUM110057.00000027,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,crown,0,0,0,0,2,
MZUM110057.00000028,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,crown,0,0,0,0,3,
MZUM110057.00000029,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,crown,0,0,0,0,4,
MZUM110057.00000030,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,crown,0,0,0,0,5,
MZUM110057.00000031,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,back,0,0,0,0,1,
MZUM110057.00000032,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,back,0,0,0,0,2,
MZUM110057.00000033,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,back,0,0,0,0,3,
MZUM110057.00000034,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,back,0,0,0,0,4,
MZUM110057.00000035,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,back,0,0,0,0,5,
MZUM110057.00000036,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,lore,0,0,0,0,1,
MZUM110057.00000037,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,lore,0,0,0,0,2,
MZUM110057.00000038,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,lore,0,0,0,0,3,
MZUM110057.00000039,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,lore,0,0,0,0,4,
MZUM110057.00000040,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,lore,0,0,0,0,5,
MZUM110057.00000041,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,cheek,0,0,0,0,1,
MZUM110057.00000042,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,cheek,0,0,0,0,2,
MZUM110057.00000043,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,cheek,0,0,0,0,3,
MZUM110057.00000044,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,cheek,0,0,0,0,4,
MZUM110057.00000045,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,cheek,0,0,0,0,5,
MZUM110057.00000046,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,flank,0,0,0,0,1,
MZUM110057.00000047,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,flank,0,0,0,0,2,
MZUM110057.00000048,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,flank,0,0,0,0,3,
MZUM110057.00000049,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,flank,0,0,0,0,4,
MZUM110057.00000050,UMMZ,birds,110057,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Female,Adult,Mexico,Chiapas: Barranca Honda,,,,,,,flank,0,0,0,0,5,
MZUMB49a.00000001,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,throat,0,0,0,0,1,
MZUMB49a.00000002,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,throat,0,0,0,0,2,
MZUMB49a.00000003,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,throat,0,0,0,0,3,
MZUMB49a.00000004,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,throat,0,0,0,0,4,
MZUMB49a.00000005,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,throat,0,0,0,0,5,
MZUMB49a.00000006,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,breast,0,0,0,0,1,
MZUMB49a.00000007,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,breast,0,0,0,0,2,
MZUMB49a.00000008,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,breast,0,0,0,0,3,
MZUMB49a.00000009,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,breast,0,0,0,0,4,
MZUMB49a.00000010,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,breast,0,0,0,0,5,
MZUMB49a.00000011,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,belly,0,0,0,0,1,
MZUMB49a.00000012,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,belly,0,0,0,0,2,
MZUMB49a.00000013,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,belly,0,0,0,0,3,
MZUMB49a.00000014,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,belly,0,0,0,0,4,
MZUMB49a.00000015,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,belly,0,0,0,0,5,
MZUMB49a.00000016,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,upper tail coverts,0,0,0,0,1,
MZUMB49a.00000017,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,upper tail coverts,0,0,0,0,2,
MZUMB49a.00000018,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,upper tail coverts,0,0,0,0,3,
MZUMB49a.00000019,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,upper tail coverts,0,0,0,0,4,
MZUMB49a.00000020,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,upper tail coverts,0,0,0,0,5,
MZUMB49a.00000021,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,forehead,0,0,0,0,1,
MZUMB49a.00000022,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,forehead,0,0,0,0,2,
MZUMB49a.00000023,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,forehead,0,0,0,0,3,
MZUMB49a.00000024,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,forehead,0,0,0,0,4,
MZUMB49a.00000025,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,forehead,0,0,0,0,5,
MZUMB49a.00000026,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,crown,0,0,0,0,1,
MZUMB49a.00000027,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,crown,0,0,0,0,2,
MZUMB49a.00000028,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,crown,0,0,0,0,3,
MZUMB49a.00000029,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,crown,0,0,0,0,4,
MZUMB49a.00000030,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,crown,0,0,0,0,5,
MZUMB49a.00000031,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,back,0,0,0,0,1,
MZUMB49a.00000032,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,back,0,0,0,0,2,
MZUMB49a.00000033,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,back,0,0,0,0,3,
MZUMB49a.00000034,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,back,0,0,0,0,4,
MZUMB49a.00000035,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,back,0,0,0,0,5,
MZUMB49a.00000036,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,lore,0,0,0,0,1,
MZUMB49a.00000037,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,lore,0,0,0,0,2,
MZUMB49a.00000038,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,lore,0,0,0,0,3,
MZUMB49a.00000039,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,lore,0,0,0,0,4,
MZUMB49a.00000040,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,lore,0,0,0,0,5,
MZUMB49a.00000041,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,cheek,0,0,0,0,1,
MZUMB49a.00000042,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,cheek,0,0,0,0,2,
MZUMB49a.00000043,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,cheek,0,0,0,0,3,
MZUMB49a.00000044,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,cheek,0,0,0,0,4,
MZUMB49a.00000045,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,cheek,0,0,0,0,5,
MZUMB49a.00000046,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,flank,0,0,0,0,1,
MZUMB49a.00000047,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,flank,0,0,0,0,2,
MZUMB49a.00000048,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,flank,0,0,0,0,3,
MZUMB49a.00000049,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,flank,0,0,0,0,4,
MZUMB49a.00000050,UMMZ,birds,B494a,Aves,Passeriformes,Passerellidae,Melozone,leucotis,occipitalis,Male,Adult,,,,,,,,,flank,0,0,0,0,5,
UCR3190.00000001,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,1,
UCR3190.00000002,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,2,
UCR3190.00000003,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,3,
UCR3190.00000004,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,4,
UCR3190.00000005,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,throat,0,0,0,0,5,
UCR3190.00000006,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,1,
UCR3190.00000007,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,2,
UCR3190.00000008,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,3,
UCR3190.00000009,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,4,
UCR3190.00000010,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,breast,0,0,0,0,5,
UCR3190.00000011,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,1,
UCR3190.00000012,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,2,
UCR3190.00000013,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,3,
UCR3190.00000014,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,4,
UCR3190.00000015,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,belly,0,0,0,0,5,
UCR3190.00000016,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,1,
UCR3190.00000017,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,2,
UCR3190.00000018,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,3,
UCR3190.00000019,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,4,
UCR3190.00000020,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,upper tail coverts,0,0,0,0,5,
UCR3190.00000021,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,1,
UCR3190.00000022,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,2,
UCR3190.00000023,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,3,
UCR3190.00000024,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,4,
UCR3190.00000025,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,forehead,0,0,0,0,5,
UCR3190.00000026,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,1,
UCR3190.00000027,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,2,
UCR3190.00000028,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,3,
UCR3190.00000029,UCR,,3190,Aves,Passeriformes,Passerellidae,Melozone,leucotis,leucotis,Female,Adult,Costa Rica,,,,,,,,crown,0,0,0,0,4,
